Input,Case1_LNoise,Case1_HPF(1),Case1_LPF(2),Case1_Kal(3),Case1_HPF_Kal(13),Case1_LPF_Kal(23),Case1_EKF(4),Case1_Label
-0.328474503,-0.017029605,0.078791231,1.08E-06,-0.114028592,0.063538668,3.096626887,0.218968082,1
-0.326375035,-0.0147706,0.084684936,1.08E-06,-0.114028592,0.063538668,3.096626887,0.218968082,1
-0.324181451,-0.01241779,0.090557045,1.08E-06,-0.114028592,0.063538668,3.096626887,0.218968082,1
-0.321894385,-0.009971809,0.096405859,1.08E-06,-0.008811366,0.048946859,3.094408819,0.197189576,1
-0.319514495,-0.007433316,0.102229687,1.08E-06,-0.008811366,0.048946859,3.094408819,0.197189576,1
-0.317042467,-0.004802998,0.108026843,1.08E-06,-0.008811366,0.048946859,3.094408819,0.197189576,1
-0.314479016,-0.002081568,0.113795651,1.08E-06,-0.008811366,0.048946859,3.094408819,0.197189576,1
-0.311824879,0.000730235,0.119534441,1.08E-06,-0.008811366,0.048946859,3.094408819,0.197189576,1
-0.309080822,0.003631645,0.125241553,1.08E-06,-0.008811366,0.048946859,3.094408819,0.197189576,1
-0.306247637,0.006621871,0.130915337,1.08E-06,-0.008811366,0.048946859,3.094408819,0.197189576,1
-0.30332614,0.009700096,0.136554149,1.08E-06,-0.008811366,0.048946859,3.094408819,0.197189576,1
-0.300317174,0.012865476,0.14215636,1.08E-06,-0.008811366,0.048946859,3.094408819,0.197189576,1
-0.297221607,0.016117145,0.147720349,1.08E-06,-0.008811366,0.048946859,3.094408819,0.197189576,1
-0.29404033,0.01945421,0.153244504,1.08E-06,-0.008811366,0.048946859,3.094408819,0.197189576,1
-0.290774263,0.022875752,0.158727228,1.08E-06,-0.008811366,0.048946859,3.094408819,0.197189576,1
-0.287424346,0.02638083,0.164166935,1.08E-06,-0.008811366,0.048946859,3.094408819,0.197189576,1
-0.283991546,0.029968478,0.16956205,1.08E-06,-0.008811366,0.048946859,3.094408819,0.197189576,1
-0.280476851,0.033637705,0.174911012,1.08E-06,-0.008811366,0.048946859,3.094408819,0.197189576,1
-0.276881277,0.037387499,0.180212273,1.08E-06,-0.008811366,0.048946859,3.094408819,0.197189576,1
-0.27320586,0.041216821,0.185464299,1.08E-06,-0.008811366,0.048946859,3.094408819,0.197189576,1
-0.269451659,0.045124613,0.19066557,1.08E-06,-0.008811366,0.048946859,3.094408819,0.197189576,1
-0.265619757,0.04910979,0.195814581,1.08E-06,-0.008811366,0.048946859,3.094408819,0.197189576,1
-0.261711259,0.053171249,0.200909842,1.08E-06,-0.008811366,0.048946859,3.094408819,0.197189576,1
-0.257727293,0.057307862,0.205949877,1.08E-06,0.098569256,0.117356446,3.096823694,0.18388303,1
-0.253669007,0.061518479,0.210933229,1.08E-06,0.098569256,0.117356446,3.096823694,0.18388303,1
-0.249537571,0.065801931,0.215858454,1.08E-06,0.098569256,0.117356446,3.096823694,0.18388303,1
-0.245334177,0.070157026,0.220724126,1.08E-06,0.098569256,0.117356446,3.096823694,0.18388303,1
-0.241060036,0.074582552,0.225528838,1.08E-06,0.098569256,0.117356446,3.096823694,0.18388303,1
-0.236716383,0.079077275,0.230271197,1.08E-06,0.098569256,0.117356446,3.096823694,0.18388303,1
-0.232304468,0.083639944,0.234949832,1.08E-06,0.098569256,0.117356446,3.096823694,0.18388303,1
-0.227825564,0.088269286,0.239563388,1.08E-06,0.098569256,0.117356446,3.096823694,0.18388303,1
-0.223280963,0.092964009,0.244110528,1.08E-06,0.098569256,0.117356446,3.096823694,0.18388303,1
-0.218671975,0.097722802,0.248589936,1.08E-06,0.098569256,0.117356446,3.096823694,0.18388303,1
-0.21399993,0.102544337,0.253000315,1.08E-06,0.098569256,0.117356446,3.096823694,0.18388303,1
-0.209266174,0.107427265,0.257340387,1.09E-06,0.098569256,0.117356446,3.096823694,0.18388303,1
-0.204472073,0.112370222,0.261608896,1.09E-06,0.098569256,0.117356446,3.096823694,0.18388303,1
-0.199619009,0.117371825,0.265804605,1.09E-06,0.098569256,0.117356446,3.096823694,0.18388303,1
-0.194708381,0.122430675,0.269926298,1.09E-06,0.098569256,0.117356446,3.096823694,0.18388303,1
-0.189741606,0.127545355,0.273972782,1.09E-06,0.098569256,0.117356446,3.096823694,0.18388303,1
-0.184720116,0.132714432,0.277942885,1.09E-06,0.098569256,0.117356446,3.096823694,0.18388303,1
-0.179645359,0.13793646,0.281835455,1.09E-06,0.098569256,0.117356446,3.096823694,0.18388303,1
-0.174518799,0.143209973,0.285649365,1.09E-06,0.098569256,0.117356446,3.096823694,0.18388303,1
-0.169341912,0.148533494,0.28938351,1.09E-06,0.098569256,0.117356446,3.096823694,0.18388303,1
-0.164116194,0.15390553,0.293036807,1.09E-06,0.195803031,0.179509861,3.115527321,0.181031368,1
-0.15884315,0.159324573,0.296608197,1.09E-06,0.195803031,0.179509861,3.115527321,0.181031368,1
-0.1535243,0.164789103,0.300096645,1.09E-06,0.195803031,0.179509861,3.115527321,0.181031368,1
-0.14816118,0.170297586,0.30350114,1.10E-06,0.195803031,0.179509861,3.115527321,0.181031368,1
-0.142755335,0.175848476,0.306820694,1.10E-06,0.195803031,0.179509861,3.115527321,0.181031368,1
-0.137308323,0.181440212,0.310054344,1.10E-06,0.195803031,0.179509861,3.115527321,0.181031368,1
-0.131821717,0.187071225,0.313201153,1.10E-06,0.195803031,0.179509861,3.115527321,0.181031368,1
-0.126297098,0.192739932,0.316260207,1.10E-06,0.195803031,0.179509861,3.115527321,0.181031368,1
-0.120736059,0.19844474,0.319230619,1.10E-06,0.195803031,0.179509861,3.115527321,0.181031368,1
-0.115140204,0.204184045,0.322111526,1.10E-06,0.195803031,0.179509861,3.115527321,0.181031368,1
-0.109511146,0.209956233,0.324902094,1.10E-06,0.195803031,0.179509861,3.115527321,0.181031368,1
-0.103850509,0.215759681,0.32760151,1.10E-06,0.195803031,0.179509861,3.115527321,0.181031368,1
-0.098159925,0.221592756,0.330208991,1.11E-06,0.195803031,0.179509861,3.115527321,0.181031368,1
-0.092441035,0.227453818,0.332723781,1.11E-06,0.195803031,0.179509861,3.115527321,0.181031368,1
-0.086695487,0.233341217,0.335145147,1.11E-06,0.195803031,0.179509861,3.115527321,0.181031368,1
-0.08092494,0.239253295,0.337472387,1.11E-06,0.195803031,0.179509861,3.115527321,0.181031368,1
-0.075131057,0.24518839,0.339704823,1.11E-06,0.195803031,0.179509861,3.115527321,0.181031368,1
-0.069315509,0.25114483,0.341841806,1.11E-06,0.195803031,0.179509861,3.115527321,0.181031368,1
-0.063479972,0.257120937,0.343882715,1.11E-06,0.195803031,0.179509861,3.115527321,0.181031368,1
-0.05762613,0.263115029,0.345826956,1.12E-06,0.195803031,0.179509861,3.115527321,0.181031368,1
-0.05175567,0.269125418,0.347673962,1.12E-06,0.271738496,0.324810257,3.160436682,0.189411438,1
-0.045870286,0.275150411,0.349423194,1.12E-06,0.271738496,0.324810257,3.160436682,0.189411438,1
-0.039971674,0.28118831,0.351074144,1.12E-06,0.271738496,0.324810257,3.160436682,0.189411438,1
-0.034061536,0.287237414,0.352626329,1.12E-06,0.271738496,0.324810257,3.160436682,0.189411438,1
-0.028141575,0.293296019,0.354079297,1.12E-06,0.271738496,0.324810257,3.160436682,0.189411438,1
-0.0222135,0.299362418,0.355432622,1.13E-06,0.271738496,0.324810257,3.160436682,0.189411438,1
-0.016279019,0.305434901,0.356685909,1.13E-06,0.271738496,0.324810257,3.160436682,0.189411438,1
-0.010339843,0.311511757,0.357838791,1.13E-06,0.271738496,0.324810257,3.160436682,0.189411438,1
-0.004397686,0.317591272,0.35889093,1.13E-06,0.271738496,0.324810257,3.160436682,0.189411438,1
0.001545739,0.323671734,0.359842017,1.13E-06,0.271738496,0.324810257,3.160436682,0.189411438,1
0.007488718,0.329751428,0.360691772,1.13E-06,0.271738496,0.324810257,3.160436682,0.189411438,1
0.013429538,0.33582864,0.361439944,1.14E-06,0.271738496,0.324810257,3.160436682,0.189411438,1
0.019366486,0.341901657,0.362086312,1.14E-06,0.271738496,0.324810257,3.160436682,0.189411438,1
0.025297849,0.347968766,0.362630684,1.14E-06,0.271738496,0.324810257,3.160436682,0.189411438,1
0.031221916,0.354028258,0.363072898,1.14E-06,0.271738496,0.324810257,3.160436682,0.189411438,1
0.037136981,0.360078424,0.363412821,1.15E-06,0.271738496,0.324810257,3.160436682,0.189411438,1
0.043041336,0.366117558,0.363650348,1.15E-06,0.271738496,0.324810257,3.160436682,0.189411438,1
0.04893328,0.372143957,0.363785405,1.15E-06,0.271738496,0.324810257,3.160436682,0.189411438,1
0.054811112,0.378155922,0.363817949,1.15E-06,0.271738496,0.324810257,3.160436682,0.189411438,1
0.06067314,0.384151758,0.363747964,1.15E-06,0.271738496,0.324810257,3.160436682,0.189411438,1
0.066517671,0.390129775,0.363575465,1.16E-06,0.317656981,0.237344987,3.238592148,0.208504998,1
0.07234302,0.396088287,0.363300496,1.16E-06,0.317656981,0.237344987,3.238592148,0.208504998,1
0.078147509,0.402025613,0.36292313,1.16E-06,0.317656981,0.237344987,3.238592148,0.208504998,1
0.083929462,0.40794008,0.362443471,1.16E-06,0.317656981,0.237344987,3.238592148,0.208504998,1
0.089687213,0.413830021,0.361861652,1.17E-06,0.317656981,0.237344987,3.238592148,0.208504998,1
0.095419101,0.419693776,0.361177834,1.17E-06,0.317656981,0.237344987,3.238592148,0.208504998,1
0.101123473,0.42552969,0.360392209,1.17E-06,0.317656981,0.237344987,3.238592148,0.208504998,1
0.106798685,0.431336119,0.359504998,1.17E-06,0.317656981,0.237344987,3.238592148,0.208504998,1
0.112443099,0.437111426,0.358516452,1.18E-06,0.317656981,0.237344987,3.238592148,0.208504998,1
0.118055089,0.442853984,0.357426849,1.18E-06,0.317656981,0.237344987,3.238592148,0.208504998,1
0.123633036,0.448562174,0.356236499,1.18E-06,0.317656981,0.237344987,3.238592148,0.208504998,1
0.129175331,0.454234388,0.354945739,1.18E-06,0.317656981,0.237344987,3.238592148,0.208504998,1
0.134680376,0.459869026,0.353554935,1.19E-06,0.317656981,0.237344987,3.238592148,0.208504998,1
0.140146584,0.465464502,0.352064483,1.19E-06,0.317656981,0.237344987,3.238592148,0.208504998,1
0.145572378,0.471019239,0.350474808,1.19E-06,0.317656981,0.237344987,3.238592148,0.208504998,1
0.150956194,0.476531673,0.348786361,1.19E-06,0.317656981,0.237344987,3.238592148,0.208504998,1
0.156296479,0.48200025,0.346999625,1.20E-06,0.317656981,0.237344987,3.238592148,0.208504998,1
0.161591694,0.487423431,0.345115108,1.20E-06,0.317656981,0.237344987,3.238592148,0.208504998,1
0.166840311,0.492799689,0.343133348,1.20E-06,0.317656981,0.237344987,3.238592148,0.208504998,1
0.172040817,0.498127509,0.341054912,1.21E-06,0.317656981,0.237344987,3.238592148,0.208504998,1
0.177191712,0.503405392,0.338880393,1.21E-06,0.328268687,0.527147156,3.353348283,0.236557667,1
0.182291511,0.508631854,0.336610413,1.21E-06,0.328268687,0.527147156,3.353348283,0.236557667,1
0.187338744,0.513805422,0.33424562,1.21E-06,0.328268687,0.527147156,3.353348283,0.236557667,1
0.192331954,0.518924641,0.33178669,1.22E-06,0.328268687,0.527147156,3.353348283,0.236557667,1
0.197269702,0.523988072,0.329234327,1.22E-06,0.328268687,0.527147156,3.353348283,0.236557667,1
0.202150564,0.52899429,0.326589262,1.22E-06,0.328268687,0.527147156,3.353348283,0.236557667,1
0.206973132,0.533941887,0.323852252,1.23E-06,0.328268687,0.527147156,3.353348283,0.236557667,1
0.211736017,0.538829474,0.321024079,1.23E-06,0.328268687,0.527147156,3.353348283,0.236557667,1
0.216437844,0.543655676,0.318105554,1.23E-06,0.328268687,0.527147156,3.353348283,0.236557667,1
0.221077257,0.548419137,0.315097514,1.24E-06,0.328268687,0.527147156,3.353348283,0.236557667,1
0.225652919,0.55311852,0.312000818,1.24E-06,0.328268687,0.527147156,3.353348283,0.236557667,1
0.230163511,0.557752504,0.308816356,1.24E-06,0.328268687,0.527147156,3.353348283,0.236557667,1
0.234607731,0.56231979,0.305545039,1.25E-06,0.328268687,0.527147156,3.353348283,0.236557667,1
0.238984298,0.566819095,0.302187806,1.25E-06,0.328268687,0.527147156,3.353348283,0.236557667,1
0.24329195,0.571249157,0.298745618,1.25E-06,0.328268687,0.527147156,3.353348283,0.236557667,1
0.247529445,0.575608733,0.295219463,1.26E-06,0.328268687,0.527147156,3.353348283,0.236557667,1
0.25169556,0.579896603,0.291610351,1.26E-06,0.328268687,0.527147156,3.353348283,0.236557667,1
0.255789095,0.584111563,0.287919318,1.26E-06,0.328268687,0.527147156,3.353348283,0.236557667,1
0.259808869,0.588252435,0.284147422,1.27E-06,0.328268687,0.527147156,3.353348283,0.236557667,1
0.263753723,0.592318058,0.280295746,1.27E-06,0.328268687,0.527147156,3.353348283,0.236557667,1
0.267622519,0.596307294,0.276365395,1.27E-06,0.302317041,0.348988678,3.503985694,0.270779115,1
0.271414142,0.600219028,0.272357495,1.28E-06,0.302317041,0.348988678,3.503985694,0.270779115,1
0.275127498,0.604052167,0.268273197,1.28E-06,0.302317041,0.348988678,3.503985694,0.270779115,1
0.278761517,0.60780564,0.264113674,1.28E-06,0.302317041,0.348988678,3.503985694,0.270779115,1
0.28231515,0.611478398,0.259880119,1.29E-06,0.302317041,0.348988678,3.503985694,0.270779115,1
0.285787372,0.615069416,0.255573747,1.29E-06,0.302317041,0.348988678,3.503985694,0.270779115,1
0.289177184,0.618577694,0.251195793,1.30E-06,0.302317041,0.348988678,3.503985694,0.270779115,1
0.292483606,0.622002253,0.246747516,1.30E-06,0.302317041,0.348988678,3.503985694,0.270779115,1
0.295705686,0.625342141,0.242230192,1.30E-06,0.302317041,0.348988678,3.503985694,0.270779115,1
0.298842494,0.628596427,0.237645118,1.31E-06,0.302317041,0.348988678,3.503985694,0.270779115,1
0.301893126,0.631764207,0.23299361,1.31E-06,0.302317041,0.348988678,3.503985694,0.270779115,1
0.304856703,0.634844602,0.228277003,1.31E-06,0.302317041,0.348988678,3.503985694,0.270779115,1
0.307732369,0.637836756,0.223496654,1.32E-06,0.302317041,0.348988678,3.503985694,0.270779115,1
0.310519295,0.64073984,0.218653933,1.32E-06,0.302317041,0.348988678,3.503985694,0.270779115,1
0.313216678,0.643553051,0.213750232,1.33E-06,0.302317041,0.348988678,3.503985694,0.270779115,1
0.315823739,0.64627561,0.208786959,1.33E-06,0.302317041,0.348988678,3.503985694,0.270779115,1
0.318339728,0.648906766,0.20376554,1.33E-06,0.302317041,0.348988678,3.503985694,0.270779115,1
0.320763918,0.651445793,0.198687417,1.34E-06,0.302317041,0.348988678,3.503985694,0.270779115,1
0.323095611,0.653891991,0.193554049,1.34E-06,0.302317041,0.348988678,3.503985694,0.270779115,1
0.325334133,0.656244689,0.18836691,1.34E-06,0.302317041,0.348988678,3.503985694,0.270779115,1
0.32747884,0.65850324,0.18312749,1.35E-06,0.242722265,0.281445106,3.685788254,0.3076616,1
0.329529114,0.660667027,0.177837294,1.35E-06,0.242722265,0.281445106,3.685788254,0.3076616,1
0.331484362,0.662735457,0.172497843,1.36E-06,0.242722265,0.281445106,3.685788254,0.3076616,1
0.333344021,0.664707967,0.167110669,1.36E-06,0.242722265,0.281445106,3.685788254,0.3076616,1
0.335107555,0.66658402,0.161677321,1.36E-06,0.242722265,0.281445106,3.685788254,0.3076616,1
0.336774455,0.668363108,0.156199361,1.37E-06,0.242722265,0.281445106,3.685788254,0.3076616,1
0.338344241,0.67004475,0.15067836,1.37E-06,0.242722265,0.281445106,3.685788254,0.3076616,1
0.33981646,0.671628494,0.145115908,1.38E-06,0.242722265,0.281445106,3.685788254,0.3076616,1
0.341190686,0.673113913,0.1395136,1.38E-06,0.242722265,0.281445106,3.685788254,0.3076616,1
0.342466525,0.674500613,0.133873047,1.38E-06,0.242722265,0.281445106,3.685788254,0.3076616,1
0.343643609,0.675788225,0.128195871,1.39E-06,0.242722265,0.281445106,3.685788254,0.3076616,1
0.344721596,0.67697641,0.122483702,1.39E-06,0.242722265,0.281445106,3.685788254,0.3076616,1
0.345700178,0.678064856,0.116738181,1.40E-06,0.242722265,0.281445106,3.685788254,0.3076616,1
0.346579072,0.679053282,0.11096096,1.40E-06,0.242722265,0.281445106,3.685788254,0.3076616,1
0.347358023,0.679941433,0.105153699,1.40E-06,0.242722265,0.281445106,3.685788254,0.3076616,1
0.348036808,0.680729085,0.099318067,1.41E-06,0.242722265,0.281445106,3.685788254,0.3076616,1
0.348615231,0.681416043,0.09345574,1.41E-06,0.242722265,0.281445106,3.685788254,0.3076616,1
0.349093125,0.682002138,0.087568405,1.42E-06,0.242722265,0.281445106,3.685788254,0.3076616,1
0.349470353,0.682487234,0.081657751,1.42E-06,0.242722265,0.281445106,3.685788254,0.3076616,1
0.349746805,0.682871222,0.075725479,1.42E-06,0.242722265,0.281445106,3.685788254,0.3076616,1
0.349922401,0.683154021,0.069773293,1.43E-06,0.156247779,0.190330542,3.890576904,0.343380492,1
0.349997092,0.683335581,0.063802903,1.43E-06,0.156247779,0.190330542,3.890576904,0.343380492,1
0.349970855,0.68341588,0.057816026,1.44E-06,0.156247779,0.190330542,3.890576904,0.343380492,1
0.349843699,0.683394926,0.051814382,1.44E-06,0.156247779,0.190330542,3.890576904,0.343380492,1
0.349615659,0.683272755,0.045799696,1.44E-06,0.156247779,0.190330542,3.890576904,0.343380492,1
0.349286802,0.683049433,0.039773697,1.45E-06,0.156247779,0.190330542,3.890576904,0.343380492,1
0.348857222,0.682725055,0.033738116,1.45E-06,0.156247779,0.190330542,3.890576904,0.343380492,1
0.348327044,0.682299744,0.027694689,1.46E-06,0.156247779,0.190330542,3.890576904,0.343380492,1
0.347696419,0.681773654,0.021645152,1.46E-06,0.156247779,0.190330542,3.890576904,0.343380492,1
0.346965531,0.681146965,0.015591243,1.46E-06,0.156247779,0.190330542,3.890576904,0.343380492,1
0.34613459,0.680419889,0.009534704,1.47E-06,0.156247779,0.190330542,3.890576904,0.343380492,1
0.345203834,0.679592665,0.003477274,1.47E-06,0.156247779,0.190330542,3.890576904,0.343380492,1
0.344173534,0.678665561,-0.002579306,1.48E-06,0.156247779,0.190330542,3.890576904,0.343380492,1
0.343043986,0.677638875,-0.008633294,1.48E-06,0.156247779,0.190330542,3.890576904,0.343380492,1
0.341815515,0.676512932,-0.014682951,1.48E-06,0.156247779,0.190330542,3.890576904,0.343380492,1
0.340488476,0.675288086,-0.020726539,1.49E-06,0.156247779,0.190330542,3.890576904,0.343380492,1
0.339063252,0.67396472,-0.026762319,1.49E-06,0.156247779,0.190330542,3.890576904,0.343380492,1
0.337540253,0.672543244,-0.032788558,1.50E-06,0.156247779,0.190330542,3.890576904,0.343380492,1
0.335919919,0.671024099,-0.038803524,1.50E-06,0.156247779,0.190330542,3.890576904,0.343380492,1
0.334202716,0.66940775,-0.044805487,1.50E-06,0.156247779,0.190330542,3.890576904,0.343380492,1
0.332389141,0.667694693,-0.050792723,1.51E-06,0.052727528,0.035377166,4.10763903,0.374231,1
0.330479717,0.66588545,-0.056763511,1.51E-06,0.052727528,0.035377166,4.10763903,0.374231,1
0.328474992,0.663980573,-0.062716136,1.52E-06,0.052727528,0.035377166,4.10763903,0.374231,1
0.326375547,0.66198064,-0.068648886,1.52E-06,0.052727528,0.035377166,4.10763903,0.374231,1
0.324181986,0.659886255,-0.074560057,1.52E-06,0.052727528,0.035377166,4.10763903,0.374231,1
0.321894942,0.657698051,-0.080447949,1.53E-06,0.052727528,0.035377166,4.10763903,0.374231,1
0.319515074,0.655416688,-0.086310871,1.53E-06,0.052727528,0.035377166,4.10763903,0.374231,1
0.317043068,0.653042851,-0.092147138,1.53E-06,0.052727528,0.035377166,4.10763903,0.374231,1
0.314479638,0.650577254,-0.097955073,1.54E-06,0.052727528,0.035377166,4.10763903,0.374231,1
0.311825523,0.648020635,-0.103733006,1.54E-06,0.052727528,0.035377166,4.10763903,0.374231,1
0.309081488,0.64537376,-0.109479278,1.55E-06,0.052727528,0.035377166,4.10763903,0.374231,1
0.306248323,0.64263742,-0.115192237,1.55E-06,0.052727528,0.035377166,4.10763903,0.374231,1
0.303326848,0.639812432,-0.120870242,1.55E-06,0.052727528,0.035377166,4.10763903,0.374231,1
0.300317902,0.636899638,-0.126511661,1.56E-06,0.052727528,0.035377166,4.10763903,0.374231,1
0.297222356,0.633899906,-0.132114873,1.56E-06,0.052727528,0.035377166,4.10763903,0.374231,1
0.2940411,0.630814128,-0.137678268,1.56E-06,0.052727528,0.035377166,4.10763903,0.374231,1
0.290775053,0.627643222,-0.143200248,1.57E-06,0.052727528,0.035377166,4.10763903,0.374231,1
0.287425156,0.62438813,-0.148679226,1.57E-06,0.052727528,0.035377166,4.10763903,0.374231,1
0.283992375,0.621049816,-0.154113629,1.58E-06,0.052727528,0.035377166,4.10763903,0.374231,1
0.2804777,0.617629272,-0.159501894,1.58E-06,0.052727528,0.035377166,4.10763903,0.374231,1
0.276882145,0.61412751,-0.164842475,1.58E-06,-0.056057473,-0.087025188,4.32494725,0.397051224,1
0.273206746,0.610545567,-0.170133836,1.59E-06,-0.056057473,-0.087025188,4.32494725,0.397051224,1
0.269452564,0.606884504,-0.175374458,1.59E-06,-0.056057473,-0.087025188,4.32494725,0.397051224,1
