Pitch,Roll,Yaw,M1,M2,M3,M4,Type
-47.82857143,-84.1,841,10420,-2782.857143,10410,6782.857143,1
-47.88571429,-84.2,842,10430,-2788.571429,10420,6788.571429,1
-47.94285714,-84.3,843,10440,-2794.285714,10430,6794.285714,1
-48,-84.4,844,10450,-2800,10440,6800,1
-48.05714286,-84.5,845,10460,-2805.714286,10450,6805.714286,1
-48.11428571,-84.6,846,10470,-2811.428571,10460,6811.428571,1
-48.17142857,-84.7,847,10480,-2817.142857,10470,6817.142857,1
-48.22857143,-84.8,848,10490,-2822.857143,10480,6822.857143,1
-48.28571429,-84.9,849,10500,-2828.571429,10490,6828.571429,1
-48.34285714,-85,850,10510,-2834.285714,10500,6834.285714,1
-48.4,-85.1,851,10520,-2840,10510,6840,1
-48.45714286,-85.2,852,10530,-2845.714286,10520,6845.714286,1
-48.51428571,-85.3,853,10540,-2851.428571,10530,6851.428571,1
-48.57142857,-85.4,854,10550,-2857.142857,10540,6857.142857,1
-48.62857143,-85.5,855,10560,-2862.857143,10550,6862.857143,1
-48.68571429,-85.6,856,10570,-2868.571429,10560,6868.571429,1
-48.74285714,-85.7,857,10580,-2874.285714,10570,6874.285714,1
-48.8,-85.8,858,10590,-2880,10580,6880,1
-48.85714286,-85.9,859,10600,-2885.714286,10590,6885.714286,1
-48.91428571,-86,860,10610,-2891.428571,10600,6891.428571,1
-48.97142857,-86.1,861,10620,-2897.142857,10610,6897.142857,1
-49.02857143,-86.2,862,10630,-2902.857143,10620,6902.857143,1
-49.08571429,-86.3,863,10640,-2908.571429,10630,6908.571429,1
-49.14285714,-86.4,864,10650,-2914.285714,10640,6914.285714,1
-49.2,-86.5,865,10660,-2920,10650,6920,1
-49.25714286,-86.6,866,10670,-2925.714286,10660,6925.714286,1
-49.31428571,-86.7,867,10680,-2931.428571,10670,6931.428571,1
-49.37142857,-86.8,868,10690,-2937.142857,10680,6937.142857,1
-49.42857143,-86.9,869,10700,-2942.857143,10690,6942.857143,1
-49.48571429,-87,870,10710,-2948.571429,10700,6948.571429,1
-49.54285714,-87.1,871,10720,-2954.285714,10710,6954.285714,1
-49.6,-87.2,872,10730,-2960,10720,6960,1
-49.65714286,-87.3,873,10740,-2965.714286,10730,6965.714286,1
-49.71428571,-87.4,874,10750,-2971.428571,10740,6971.428571,1
-49.77142857,-87.5,875,10760,-2977.142857,10750,6977.142857,1
-49.82857143,-87.6,876,10770,-2982.857143,10760,6982.857143,1
-49.88571429,-87.7,877,10780,-2988.571429,10770,6988.571429,1
-49.94285714,-87.8,878,10790,-2994.285714,10780,6994.285714,1
-50,-87.9,879,10800,-3000,10790,7000,1
-50.05714286,-88,880,10810,-3005.714286,10800,7005.714286,1
-50.11428571,-88.1,881,10820,-3011.428571,10810,7011.428571,1
-50.17142857,-88.2,882,10830,-3017.142857,10820,7017.142857,1
-50.22857143,-88.3,883,10840,-3022.857143,10830,7022.857143,1
-50.28571429,-88.4,884,10850,-3028.571429,10840,7028.571429,1
-50.34285714,-88.5,885,10860,-3034.285714,10850,7034.285714,1
-50.4,-88.6,886,10870,-3040,10860,7040,1
-50.45714286,-88.7,887,10880,-3045.714286,10870,7045.714286,1
-50.51428571,-88.8,888,10890,-3051.428571,10880,7051.428571,1
-50.57142857,-88.9,889,10900,-3057.142857,10890,7057.142857,1
-50.62857143,-89,890,10910,-3062.857143,10900,7062.857143,1
-50.68571429,-89.1,891,10920,-3068.571429,10910,7068.571429,1
-50.74285714,-89.2,892,10930,-3074.285714,10920,7074.285714,1
-50.8,-89.3,893,10940,-3080,10930,7080,1
-50.85714286,-89.4,894,10950,-3085.714286,10940,7085.714286,1
-50.91428571,-89.5,895,10960,-3091.428571,10950,7091.428571,1
-50.97142857,-89.6,896,10970,-3097.142857,10960,7097.142857,1
-51.02857143,-89.7,897,10980,-3102.857143,10970,7102.857143,1
-51.08571429,-89.8,898,10990,-3108.571429,10980,7108.571429,1
-51.14285714,-89.9,899,11000,-3114.285714,10990,7114.285714,1
-51.2,-90,900,11010,-3120,11000,7120,1
-51.25714286,-90.1,901,11020,-3125.714286,11010,7125.714286,1
-51.31428571,-90.2,902,11030,-3131.428571,11020,7131.428571,1
-51.37142857,-90.3,903,11040,-3137.142857,11030,7137.142857,1
-51.42857143,-90.4,904,11050,-3142.857143,11040,7142.857143,1
-51.48571429,-90.5,905,11060,-3148.571429,11050,7148.571429,1
-51.54285714,-90.6,906,11070,-3154.285714,11060,7154.285714,1
-51.6,-90.7,907,11080,-3160,11070,7160,1
-51.65714286,-90.8,908,11090,-3165.714286,11080,7165.714286,1
-51.71428571,-90.9,909,11100,-3171.428571,11090,7171.428571,1
-51.77142857,-91,910,11110,-3177.142857,11100,7177.142857,1
-51.82857143,-91.1,911,11120,-3182.857143,11110,7182.857143,1
-51.88571429,-91.2,912,11130,-3188.571429,11120,7188.571429,1
-51.94285714,-91.3,913,11140,-3194.285714,11130,7194.285714,1
-52,-91.4,914,11150,-3200,11140,7200,1
-52.05714286,-91.5,915,11160,-3205.714286,11150,7205.714286,1
-52.11428571,-91.6,916,11170,-3211.428571,11160,7211.428571,1
-52.17142857,-91.7,917,11180,-3217.142857,11170,7217.142857,1
-52.22857143,-91.8,918,11190,-3222.857143,11180,7222.857143,1
-52.28571429,-91.9,919,11200,-3228.571429,11190,7228.571429,1
-52.34285714,-92,920,11210,-3234.285714,11200,7234.285714,1
-52.4,-92.1,921,11220,-3240,11210,7240,1
-52.45714286,-92.2,922,11230,-3245.714286,11220,7245.714286,1
-52.51428571,-92.3,923,11240,-3251.428571,11230,7251.428571,1
-52.57142857,-92.4,924,11250,-3257.142857,11240,7257.142857,1
-52.62857143,-92.5,925,11260,-3262.857143,11250,7262.857143,1
-52.68571429,-92.6,926,11270,-3268.571429,11260,7268.571429,1
-52.74285714,-92.7,927,11280,-3274.285714,11270,7274.285714,1
-52.8,-92.8,928,11290,-3280,11280,7280,1
-52.85714286,-92.9,929,11300,-3285.714286,11290,7285.714286,1
-52.91428571,-93,930,11310,-3291.428571,11300,7291.428571,1
-52.97142857,-93.1,931,11320,-3297.142857,11310,7297.142857,1
-53.02857143,-93.2,932,11330,-3302.857143,11320,7302.857143,1
-53.08571429,-93.3,933,11340,-3308.571429,11330,7308.571429,1
-53.14285714,-93.4,934,11350,-3314.285714,11340,7314.285714,1
-53.2,-93.5,935,11360,-3320,11350,7320,1
-53.25714286,-93.6,936,11370,-3325.714286,11360,7325.714286,1
-53.31428571,-93.7,937,11380,-3331.428571,11370,7331.428571,1
-53.37142857,-93.8,938,11390,-3337.142857,11380,7337.142857,1
-53.42857143,-93.9,939,11400,-3342.857143,11390,7342.857143,1
-53.48571429,-94,940,11410,-3348.571429,11400,7348.571429,1
-53.54285714,-94.1,941,11420,-3354.285714,11410,7354.285714,1
-53.6,-94.2,942,11430,-3360,11420,7360,1
-53.65714286,-94.3,943,11440,-3365.714286,11430,7365.714286,1
-53.71428571,-94.4,944,11450,-3371.428571,11440,7371.428571,1
-53.77142857,-94.5,945,11460,-3377.142857,11450,7377.142857,1
-53.82857143,-94.6,946,11470,-3382.857143,11460,7382.857143,1
-53.88571429,-94.7,947,11480,-3388.571429,11470,7388.571429,1
-53.94285714,-94.8,948,11490,-3394.285714,11480,7394.285714,1
-54,-94.9,949,11500,-3400,11490,7400,1
-54.05714286,-95,950,11510,-3405.714286,11500,7405.714286,1
-54.11428571,-95.1,951,11520,-3411.428571,11510,7411.428571,1
-54.17142857,-95.2,952,11530,-3417.142857,11520,7417.142857,1
-54.22857143,-95.3,953,11540,-3422.857143,11530,7422.857143,1
-54.28571429,-95.4,954,11550,-3428.571429,11540,7428.571429,1
-54.34285714,-95.5,955,11560,-3434.285714,11550,7434.285714,1
-54.4,-95.6,956,11570,-3440,11560,7440,1
-54.45714286,-95.7,957,11580,-3445.714286,11570,7445.714286,1
-54.51428571,-95.8,958,11590,-3451.428571,11580,7451.428571,1
-54.57142857,-95.9,959,11600,-3457.142857,11590,7457.142857,1
-54.62857143,-96,960,11610,-3462.857143,11600,7462.857143,1
-54.68571429,-96.1,961,11620,-3468.571429,11610,7468.571429,1
-54.74285714,-96.2,962,11630,-3474.285714,11620,7474.285714,1
-54.8,-96.3,963,11640,-3480,11630,7480,1
-54.85714286,-96.4,964,11650,-3485.714286,11640,7485.714286,1
-54.91428571,-96.5,965,11660,-3491.428571,11650,7491.428571,1
-54.97142857,-96.6,966,11670,-3497.142857,11660,7497.142857,1
-55.02857143,-96.7,967,11680,-3502.857143,11670,7502.857143,1
-55.08571429,-96.8,968,11690,-3508.571429,11680,7508.571429,1
-55.14285714,-96.9,969,11700,-3514.285714,11690,7514.285714,1
-55.2,-97,970,11710,-3520,11700,7520,1
-55.25714286,-97.1,971,11720,-3525.714286,11710,7525.714286,1
-55.31428571,-97.2,972,11730,-3531.428571,11720,7531.428571,1
-55.37142857,-97.3,973,11740,-3537.142857,11730,7537.142857,1
-55.42857143,-97.4,974,11750,-3542.857143,11740,7542.857143,1
-55.48571429,-97.5,975,11760,-3548.571429,11750,7548.571429,1
-55.54285714,-97.6,976,11770,-3554.285714,11760,7554.285714,1
-55.6,-97.7,977,11780,-3560,11770,7560,1
-55.65714286,-97.8,978,11790,-3565.714286,11780,7565.714286,1
-55.71428571,-97.9,979,11800,-3571.428571,11790,7571.428571,1
-55.77142857,-98,980,11810,-3577.142857,11800,7577.142857,1
-55.82857143,-98.1,981,11820,-3582.857143,11810,7582.857143,1
-55.88571429,-98.2,982,11830,-3588.571429,11820,7588.571429,1
-55.94285714,-98.3,983,11840,-3594.285714,11830,7594.285714,1
-56,-98.4,984,11850,-3600,11840,7600,1
-56.05714286,-98.5,985,11860,-3605.714286,11850,7605.714286,1
-56.11428571,-98.6,986,11870,-3611.428571,11860,7611.428571,1
-56.17142857,-98.7,987,11880,-3617.142857,11870,7617.142857,1
-56.22857143,-98.8,988,11890,-3622.857143,11880,7622.857143,1
-56.28571429,-98.9,989,11900,-3628.571429,11890,7628.571429,1
-56.34285714,-99,990,11910,-3634.285714,11900,7634.285714,1
-56.4,-99.1,991,11920,-3640,11910,7640,1
-56.45714286,-99.2,992,11930,-3645.714286,11920,7645.714286,1
-56.51428571,-99.3,993,11940,-3651.428571,11930,7651.428571,1
-56.57142857,-99.4,994,11950,-3657.142857,11940,7657.142857,1
-56.62857143,-99.5,995,11960,-3662.857143,11950,7662.857143,1
-56.68571429,-99.6,996,11970,-3668.571429,11960,7668.571429,1
-56.74285714,-99.7,997,11980,-3674.285714,11970,7674.285714,1
-56.8,-99.8,998,11990,-3680,11980,7680,1
-56.85714286,-99.9,999,12000,-3685.714286,11990,7685.714286,1
-56.91428571,-100,1000,12010,-3691.428571,12000,7691.428571,1
-56.97142857,-100.1,1001,12020,-3697.142857,12010,7697.142857,1
-57.02857143,-100.2,1002,12030,-3702.857143,12020,7702.857143,1
-57.08571429,-100.3,1003,12040,-3708.571429,12030,7708.571429,1
-57.14285714,-100.4,1004,12050,-3714.285714,12040,7714.285714,1
-57.2,-100.5,1005,12060,-3720,12050,7720,1
-57.25714286,-100.6,1006,12070,-3725.714286,12060,7725.714286,1
-57.31428571,-100.7,1007,12080,-3731.428571,12070,7731.428571,1
-57.37142857,-100.8,1008,12090,-3737.142857,12080,7737.142857,1
-57.42857143,-100.9,1009,12100,-3742.857143,12090,7742.857143,1
-57.48571429,-101,1010,12110,-3748.571429,12100,7748.571429,1
-57.54285714,-101.1,1011,12120,-3754.285714,12110,7754.285714,1
-57.6,-101.2,1012,12130,-3760,12120,7760,1
-57.65714286,-101.3,1013,12140,-3765.714286,12130,7765.714286,1
-57.71428571,-101.4,1014,12150,-3771.428571,12140,7771.428571,1
-57.77142857,-101.5,1015,12160,-3777.142857,12150,7777.142857,1
-57.82857143,-101.6,1016,12170,-3782.857143,12160,7782.857143,1
-57.88571429,-101.7,1017,12180,-3788.571429,12170,7788.571429,1
-57.94285714,-101.8,1018,12190,-3794.285714,12180,7794.285714,1
-58,-101.9,1019,12200,-3800,12190,7800,1
-58.05714286,-102,1020,12210,-3805.714286,12200,7805.714286,1
-58.11428571,-102.1,1021,12220,-3811.428571,12210,7811.428571,1
-58.17142857,-102.2,1022,12230,-3817.142857,12220,7817.142857,1
-58.22857143,-102.3,1023,12240,-3822.857143,12230,7822.857143,1
-58.28571429,-102.4,1024,12250,-3828.571429,12240,7828.571429,1
-58.34285714,-102.5,1025,12260,-3834.285714,12250,7834.285714,1
-58.4,-102.6,1026,12270,-3840,12260,7840,1
-58.45714286,-102.7,1027,12280,-3845.714286,12270,7845.714286,1
-58.51428571,-102.8,1028,12290,-3851.428571,12280,7851.428571,1
-58.57142857,-102.9,1029,12300,-3857.142857,12290,7857.142857,1
-58.62857143,-103,1030,12310,-3862.857143,12300,7862.857143,1
-58.68571429,-103.1,1031,12320,-3868.571429,12310,7868.571429,1
-58.74285714,-103.2,1032,12330,-3874.285714,12320,7874.285714,1
-58.8,-103.3,1033,12340,-3880,12330,7880,1
-58.85714286,-103.4,1034,12350,-3885.714286,12340,7885.714286,1
-58.91428571,-103.5,1035,12360,-3891.428571,12350,7891.428571,1
-58.97142857,-103.6,1036,12370,-3897.142857,12360,7897.142857,1
-59.02857143,-103.7,1037,12380,-3902.857143,12370,7902.857143,1
-59.08571429,-103.8,1038,12390,-3908.571429,12380,7908.571429,1
-59.14285714,-103.9,1039,12400,-3914.285714,12390,7914.285714,1
-59.2,-104,1040,12410,-3920,12400,7920,1
-59.25714286,-104.1,1041,12420,-3925.714286,12410,7925.714286,1
-59.31428571,-104.2,1042,12430,-3931.428571,12420,7931.428571,1
-59.37142857,-104.3,1043,12440,-3937.142857,12430,7937.142857,1
-59.42857143,-104.4,1044,12450,-3942.857143,12440,7942.857143,1
-59.48571429,-104.5,1045,12460,-3948.571429,12450,7948.571429,1
-59.54285714,-104.6,1046,12470,-3954.285714,12460,7954.285714,1
-59.6,-104.7,1047,12480,-3960,12470,7960,1
-59.65714286,-104.8,1048,12490,-3965.714286,12480,7965.714286,1
-59.71428571,-104.9,1049,12500,-3971.428571,12490,7971.428571,1
-59.77142857,-105,1050,12510,-3977.142857,12500,7977.142857,1
-59.82857143,-105.1,1051,12520,-3982.857143,12510,7982.857143,1
-59.88571429,-105.2,1052,12530,-3988.571429,12520,7988.571429,1
-59.94285714,-105.3,1053,12540,-3994.285714,12530,7994.285714,1
-60,-105.4,1054,12550,-4000,12540,8000,1
-60.05714286,-105.5,1055,12560,-4005.714286,12550,8005.714286,1
-60.11428571,-105.6,1056,12570,-4011.428571,12560,8011.428571,1
-60.17142857,-105.7,1057,12580,-4017.142857,12570,8017.142857,1
-60.22857143,-105.8,1058,12590,-4022.857143,12580,8022.857143,1
-60.28571429,-105.9,1059,12600,-4028.571429,12590,8028.571429,1
-60.34285714,-106,1060,12610,-4034.285714,12600,8034.285714,1
-60.4,-106.1,1061,12620,-4040,12610,8040,1
-60.45714286,-106.2,1062,12630,-4045.714286,12620,8045.714286,1
-60.51428571,-106.3,1063,12640,-4051.428571,12630,8051.428571,1
-60.57142857,-106.4,1064,12650,-4057.142857,12640,8057.142857,1
-60.62857143,-106.5,1065,12660,-4062.857143,12650,8062.857143,1
-60.68571429,-106.6,1066,12670,-4068.571429,12660,8068.571429,1
-60.74285714,-106.7,1067,12680,-4074.285714,12670,8074.285714,1
-60.8,-106.8,1068,12690,-4080,12680,8080,1
-60.85714286,-106.9,1069,12700,-4085.714286,12690,8085.714286,1
-60.91428571,-107,1070,12710,-4091.428571,12700,8091.428571,1
-60.97142857,-107.1,1071,12720,-4097.142857,12710,8097.142857,1
-61.02857143,-107.2,1072,12730,-4102.857143,12720,8102.857143,1
-61.08571429,-107.3,1073,12740,-4108.571429,12730,8108.571429,1
-61.14285714,-107.4,1074,12750,-4114.285714,12740,8114.285714,1
-61.2,-107.5,1075,12760,-4120,12750,8120,1
-61.25714286,-107.6,1076,12770,-4125.714286,12760,8125.714286,1
-61.31428571,-107.7,1077,12780,-4131.428571,12770,8131.428571,1
-61.37142857,-107.8,1078,12790,-4137.142857,12780,8137.142857,1
-61.42857143,-107.9,1079,12800,-4142.857143,12790,8142.857143,1
-61.48571429,-108,1080,12810,-4148.571429,12800,8148.571429,1
-61.54285714,-108.1,1081,12820,-4154.285714,12810,8154.285714,1
-61.6,-108.2,1082,12830,-4160,12820,8160,1
-61.65714286,-108.3,1083,12840,-4165.714286,12830,8165.714286,1
-61.71428571,-108.4,1084,12850,-4171.428571,12840,8171.428571,1
-61.77142857,-108.5,1085,12860,-4177.142857,12850,8177.142857,1
-61.82857143,-108.6,1086,12870,-4182.857143,12860,8182.857143,1
-61.88571429,-108.7,1087,12880,-4188.571429,12870,8188.571429,1
-61.94285714,-108.8,1088,12890,-4194.285714,12880,8194.285714,1
-62,-108.9,1089,12900,-4200,12890,8200,1
-62.05714286,-109,1090,12910,-4205.714286,12900,8205.714286,1
-62.11428571,-109.1,1091,12920,-4211.428571,12910,8211.428571,1
-62.17142857,-109.2,1092,12930,-4217.142857,12920,8217.142857,1
-62.22857143,-109.3,1093,12940,-4222.857143,12930,8222.857143,1
-62.28571429,-109.4,1094,12950,-4228.571429,12940,8228.571429,1
-62.34285714,-109.5,1095,12960,-4234.285714,12950,8234.285714,1
-62.4,-109.6,1096,12970,-4240,12960,8240,1
-62.45714286,-109.7,1097,12980,-4245.714286,12970,8245.714286,1
-62.51428571,-109.8,1098,12990,-4251.428571,12980,8251.428571,1
-62.57142857,-109.9,1099,13000,-4257.142857,12990,8257.142857,1
-62.62857143,-110,1100,13010,-4262.857143,13000,8262.857143,1
-62.68571429,-110.1,1101,13020,-4268.571429,13010,8268.571429,1
-62.74285714,-110.2,1102,13030,-4274.285714,13020,8274.285714,1
-62.8,-110.3,1103,13040,-4280,13030,8280,1
-62.85714286,-110.4,1104,13050,-4285.714286,13040,8285.714286,1
-62.91428571,-110.5,1105,13060,-4291.428571,13050,8291.428571,1
-62.97142857,-110.6,1106,13070,-4297.142857,13060,8297.142857,1
-63.02857143,-110.7,1107,13080,-4302.857143,13070,8302.857143,1
-63.08571429,-110.8,1108,13090,-4308.571429,13080,8308.571429,1
-63.14285714,-110.9,1109,13100,-4314.285714,13090,8314.285714,1
-63.2,-111,1110,13110,-4320,13100,8320,1
-63.25714286,-111.1,1111,13120,-4325.714286,13110,8325.714286,1
-63.31428571,-111.2,1112,13130,-4331.428571,13120,8331.428571,1
-63.37142857,-111.3,1113,13140,-4337.142857,13130,8337.142857,1
-63.42857143,-111.4,1114,13150,-4342.857143,13140,8342.857143,1
-63.48571429,-111.5,1115,13160,-4348.571429,13150,8348.571429,1
-63.54285714,-111.6,1116,13170,-4354.285714,13160,8354.285714,1
-63.6,-111.7,1117,13180,-4360,13170,8360,1
-63.65714286,-111.8,1118,13190,-4365.714286,13180,8365.714286,1
-63.71428571,-111.9,1119,13200,-4371.428571,13190,8371.428571,1
-63.77142857,-112,1120,13210,-4377.142857,13200,8377.142857,1
-63.82857143,-112.1,1121,13220,-4382.857143,13210,8382.857143,1
-63.88571429,-112.2,1122,13230,-4388.571429,13220,8388.571429,1
-63.94285714,-112.3,1123,13240,-4394.285714,13230,8394.285714,1
-64,-112.4,1124,13250,-4400,13240,8400,1
-64.05714286,-112.5,1125,13260,-4405.714286,13250,8405.714286,1
-64.11428571,-112.6,1126,13270,-4411.428571,13260,8411.428571,1
-64.17142857,-112.7,1127,13280,-4417.142857,13270,8417.142857,1
-64.22857143,-112.8,1128,13290,-4422.857143,13280,8422.857143,1
-64.28571429,-112.9,1129,13300,-4428.571429,13290,8428.571429,1
-64.34285714,-113,1130,13310,-4434.285714,13300,8434.285714,1
-64.4,-113.1,1131,13320,-4440,13310,8440,1
-64.45714286,-113.2,1132,13330,-4445.714286,13320,8445.714286,1
-64.51428571,-113.3,1133,13340,-4451.428571,13330,8451.428571,1
-64.57142857,-113.4,1134,13350,-4457.142857,13340,8457.142857,1
-64.62857143,-113.5,1135,13360,-4462.857143,13350,8462.857143,1
-64.68571429,-113.6,1136,13370,-4468.571429,13360,8468.571429,1
-64.74285714,-113.7,1137,13380,-4474.285714,13370,8474.285714,1
-64.8,-113.8,1138,13390,-4480,13380,8480,1
-64.85714286,-113.9,1139,13400,-4485.714286,13390,8485.714286,1
-64.91428571,-114,1140,13410,-4491.428571,13400,8491.428571,1
-64.97142857,-114.1,1141,13420,-4497.142857,13410,8497.142857,1
-65.02857143,-114.2,1142,13430,-4502.857143,13420,8502.857143,1
-65.08571429,-114.3,1143,13440,-4508.571429,13430,8508.571429,1
-65.14285714,-114.4,1144,13450,-4514.285714,13440,8514.285714,1
-65.2,-114.5,1145,13460,-4520,13450,8520,1
-65.25714286,-114.6,1146,13470,-4525.714286,13460,8525.714286,1
-65.31428571,-114.7,1147,13480,-4531.428571,13470,8531.428571,1
-65.37142857,-114.8,1148,13490,-4537.142857,13480,8537.142857,1
-65.42857143,-114.9,1149,13500,-4542.857143,13490,8542.857143,1
-65.48571429,-115,1150,13510,-4548.571429,13500,8548.571429,1
-65.54285714,-115.1,1151,13520,-4554.285714,13510,8554.285714,1
-65.6,-115.2,1152,13530,-4560,13520,8560,1
-65.65714286,-115.3,1153,13540,-4565.714286,13530,8565.714286,1
-65.71428571,-115.4,1154,13550,-4571.428571,13540,8571.428571,1
-65.77142857,-115.5,1155,13560,-4577.142857,13550,8577.142857,1
-65.82857143,-115.6,1156,13570,-4582.857143,13560,8582.857143,1
-65.88571429,-115.7,1157,13580,-4588.571429,13570,8588.571429,1
-65.94285714,-115.8,1158,13590,-4594.285714,13580,8594.285714,1
-66,-115.9,1159,13600,-4600,13590,8600,1
-66.05714286,-116,1160,13610,-4605.714286,13600,8605.714286,1
-66.11428571,-116.1,1161,13620,-4611.428571,13610,8611.428571,1
-66.17142857,-116.2,1162,13630,-4617.142857,13620,8617.142857,1
-66.22857143,-116.3,1163,13640,-4622.857143,13630,8622.857143,1
-66.28571429,-116.4,1164,13650,-4628.571429,13640,8628.571429,1
-66.34285714,-116.5,1165,13660,-4634.285714,13650,8634.285714,1
-66.4,-116.6,1166,13670,-4640,13660,8640,1
-66.45714286,-116.7,1167,13680,-4645.714286,13670,8645.714286,1
-66.51428571,-116.8,1168,13690,-4651.428571,13680,8651.428571,1
-66.57142857,-116.9,1169,13700,-4657.142857,13690,8657.142857,1
-66.62857143,-117,1170,13710,-4662.857143,13700,8662.857143,1
-66.68571429,-117.1,1171,13720,-4668.571429,13710,8668.571429,1
-66.74285714,-117.2,1172,13730,-4674.285714,13720,8674.285714,1
-66.8,-117.3,1173,13740,-4680,13730,8680,1
-66.85714286,-117.4,1174,13750,-4685.714286,13740,8685.714286,1
-66.91428571,-117.5,1175,13760,-4691.428571,13750,8691.428571,1
-66.97142857,-117.6,1176,13770,-4697.142857,13760,8697.142857,1
-67.02857143,-117.7,1177,13780,-4702.857143,13770,8702.857143,1
-67.08571429,-117.8,1178,13790,-4708.571429,13780,8708.571429,1
-67.14285714,-117.9,1179,13800,-4714.285714,13790,8714.285714,1
-67.2,-118,1180,13810,-4720,13800,8720,1
-67.25714286,-118.1,1181,13820,-4725.714286,13810,8725.714286,1
-67.31428571,-118.2,1182,13830,-4731.428571,13820,8731.428571,1
-67.37142857,-118.3,1183,13840,-4737.142857,13830,8737.142857,1
-67.42857143,-118.4,1184,13850,-4742.857143,13840,8742.857143,1
-67.48571429,-118.5,1185,13860,-4748.571429,13850,8748.571429,1
-67.54285714,-118.6,1186,13870,-4754.285714,13860,8754.285714,1
-67.6,-118.7,1187,13880,-4760,13870,8760,1
-67.65714286,-118.8,1188,13890,-4765.714286,13880,8765.714286,1
-67.71428571,-118.9,1189,13900,-4771.428571,13890,8771.428571,1
-67.77142857,-119,1190,13910,-4777.142857,13900,8777.142857,1
-67.82857143,-119.1,1191,13920,-4782.857143,13910,8782.857143,1
-67.88571429,-119.2,1192,13930,-4788.571429,13920,8788.571429,1
-67.94285714,-119.3,1193,13940,-4794.285714,13930,8794.285714,1
-68,-119.4,1194,13950,-4800,13940,8800,1
-68.05714286,-119.5,1195,13960,-4805.714286,13950,8805.714286,1
-68.11428571,-119.6,1196,13970,-4811.428571,13960,8811.428571,1
-68.17142857,-119.7,1197,13980,-4817.142857,13970,8817.142857,1
-68.22857143,-119.8,1198,13990,-4822.857143,13980,8822.857143,1
-68.28571429,-119.9,1199,14000,-4828.571429,13990,8828.571429,1
-68.34285714,-120,1200,14010,-4834.285714,14000,8834.285714,1
-68.4,-120.1,1201,14020,-4840,14010,8840,1
