Input,Case3_HNoise,Case3_HPF(1),Case3_LPF(2),Case3_Kal(3),Case3_HPF_Kal(13),Case3_LPF_Kal(23),Case3_EKF(4),Case3_Label
0.324178777,0.064520302,0.349468043,-0.342435342,-0.150913552,0.1461805,-0.281689636,-0.371830162,23234
0.321891599,-0.017830501,-0.190045481,-0.342094971,-0.150913552,0.1461805,-0.281689636,-0.371830162,23234
0.319511599,-0.028022916,-0.228115928,-0.342618199,-0.089468234,-0.040967714,-0.312153917,-0.347122243,23234
0.317039462,0.048685668,0.270117889,-0.34253648,-0.089468234,-0.040967714,-0.312153917,-0.347122243,23234
0.314475902,0.147123851,0.846347317,-0.340846854,-0.089468234,-0.040967714,-0.312153917,-0.347122243,23234
0.311821657,0.182122968,0.970460793,-0.337934366,-0.089468234,-0.040967714,-0.312153917,-0.347122243,23234
0.309077493,0.126819226,0.527926063,-0.335218404,-0.089468234,-0.040967714,-0.312153917,-0.347122243,23234
0.306244202,0.03735062,-0.074909268,-0.333848075,-0.089468234,-0.040967714,-0.312153917,-0.347122243,23234
0.3033226,0.001242391,-0.284411701,-0.333646115,-0.089468234,-0.040967714,-0.312153917,-0.347122243,23234
0.300313531,0.056935208,0.091330246,-0.333272277,-0.089468234,-0.040967714,-0.312153917,-0.347122243,23234
0.29721786,0.158441478,0.70606371,-0.331455989,-0.089468234,-0.040967714,-0.312153917,-0.347122243,23234
0.294036483,0.217624626,0.993715,-0.328164976,-0.089468234,-0.040967714,-0.312153917,-0.347122243,23234
0.290770315,0.185229958,0.688835391,-0.324635427,-0.089468234,-0.040967714,-0.312153917,-0.347122243,23234
0.287420298,0.096167711,0.070653746,-0.322235961,-0.089468234,-0.040967714,-0.312153917,-0.347122243,23234
0.283987399,0.037415268,-0.293644908,-0.32120987,-0.089468234,-0.040967714,-0.312153917,-0.347122243,23234
0.280472608,0.068049079,-0.070386335,-0.320451999,-0.089468234,-0.040967714,-0.312153917,-0.347122243,23234
0.276876938,0.164928589,0.533814713,-0.318525417,-0.089468234,-0.040967714,-0.312153917,-0.347122243,23234
0.273201426,0.24397011,0.962015542,-0.314983133,-0.089468234,-0.040967714,-0.312153917,-0.347122243,23234
0.269447131,0.237451535,0.818996472,-0.310779703,-0.089468234,-0.040967714,-0.312153917,-0.347122243,23234
0.265615137,0.156274305,0.234624433,-0.307394277,-0.089468234,-0.040967714,-0.312153917,-0.347122243,23234
0.261706549,0.079939261,-0.255545624,-0.305471363,-0.089468234,-0.040967714,-0.312153917,-0.347122243,23234
0.257722493,0.08345253,-0.202656985,-0.304228981,-0.089468234,-0.040967714,-0.312153917,-0.347122243,23234
0.253664119,0.168363852,0.342772555,-0.30217835,0.039447809,0.15090242,-0.307166133,-0.250038861,23234
0.249532597,0.261340371,0.877297063,-0.298493419,0.039447809,0.15090242,-0.307166133,-0.250038861,23234
0.245329117,0.281587167,0.907408913,-0.293771123,0.039447809,0.15090242,-0.307166133,-0.250038861,23234
0.241054893,0.215128375,0.403268012,-0.289483365,0.039447809,0.15090242,-0.307166133,-0.250038861,23234
0.236711157,0.127655196,-0.17386273,-0.286624582,0.039447809,0.15090242,-0.307166133,-0.250038861,23234
0.232299162,0.104128387,-0.295699749,-0.284798317,0.039447809,0.15090242,-0.307166133,-0.250038861,23234
0.227820179,0.170664422,0.147360375,-0.28258259,0.039447809,0.15090242,-0.307166133,-0.250038861,23234
0.2232755,0.270522833,0.745472732,-0.278838154,0.039447809,0.15090242,-0.307166133,-0.250038861,23234
0.218666436,0.316271859,0.946154324,-0.273756831,0.039447809,0.15090242,-0.307166133,-0.250038861,23234
0.213994316,0.270171538,0.562235129,-0.268686088,0.039447809,0.15090242,-0.307166133,-0.250038861,23234
0.209260488,0.17887041,-0.056057874,-0.264891139,0.039447809,0.15090242,-0.307166133,-0.250038861,23234
0.204466315,0.130515835,-0.343096986,-0.262392698,0.039447809,0.15090242,-0.307166133,-0.250038861,23234
0.199613182,0.173710501,-0.037888465,-0.259948928,0.039447809,0.15090242,-0.307166133,-0.250038861,23234
0.194702486,0.272826147,0.575971864,-0.256198205,0.039447809,0.15090242,-0.307166133,-0.250038861,23234
0.189735645,0.340758838,0.93103617,-0.250912029,0.039447809,0.15090242,-0.307166133,-0.250038861,23234
0.184714091,0.319010764,0.697714415,-0.245206165,0.039447809,0.15090242,-0.307166133,-0.250038861,23234
0.179639271,0.231471716,0.087298825,-0.240515893,0.039447809,0.15090242,-0.307166133,-0.250038861,23234
0.174512649,0.162453796,-0.34229628,-0.23727752,0.039447809,0.15090242,-0.307166133,-0.250038861,23234
0.169335704,0.179174159,-0.199477389,-0.234528355,0.039447809,0.15090242,-0.307166133,-0.250038861,23234
0.164109928,0.269954783,0.380999909,-0.230792943,0.039447809,0.15090242,-0.307166133,-0.250038861,23234
0.158836828,0.354958123,0.861925582,-0.225440742,0.197202966,0.506414001,-0.266303438,-0.091191122,23234
0.153517925,0.359588338,0.797544599,-0.219267015,0.197202966,0.506414001,-0.266303438,-0.091191122,23234
0.148154753,0.283073338,0.243383086,-0.213762859,0.197202966,0.506414001,-0.266303438,-0.091191122,23234
0.142748858,0.199173631,-0.294801081,-0.209745501,0.197202966,0.506414001,-0.266303438,-0.091191122,23234
0.137301798,0.188366274,-0.326008659,-0.20660817,0.197202966,0.506414001,-0.266303438,-0.091191122,23234
0.131815146,0.26385367,0.174579621,-0.202879199,0.197202966,0.506414001,-0.266303438,-0.091191122,23234
0.126290482,0.359424399,0.74278545,-0.197576323,0.197202966,0.506414001,-0.266303438,-0.091191122,23234
0.120729401,0.390326774,0.85219747,-0.191111043,0.197202966,0.506414001,-0.266303438,-0.091191122,23234
0.115133505,0.331188249,0.398152609,-0.184911581,0.197202966,0.506414001,-0.266303438,-0.091191122,23234
0.109504408,0.239341948,-0.206036003,-0.180111079,0.197202966,0.506414001,-0.266303438,-0.091191122,23234
0.103843735,0.202113999,-0.409076027,-0.176507114,0.197202966,0.506414001,-0.266303438,-0.091191122,23234
0.098153116,0.256535464,-0.028550338,-0.172749134,0.197202966,0.506414001,-0.266303438,-0.091191122,23234
0.092434193,0.355295342,0.581370738,-0.167581492,0.197202966,0.506414001,-0.266303438,-0.091191122,23234
0.086688615,0.410237303,0.855553233,-0.160999246,0.197202966,0.506414001,-0.266303438,-0.091191122,23234
0.080918039,0.373409443,0.537482365,-0.154254069,0.197202966,0.506414001,-0.266303438,-0.091191122,23234
0.075124129,0.281150311,-0.084897681,-0.148704853,0.197202966,0.506414001,-0.266303438,-0.091191122,23234
0.069308555,0.220678696,-0.443917008,-0.144569746,0.197202966,0.506414001,-0.266303438,-0.091191122,23234
0.063472996,0.249904385,-0.214091789,-0.140726997,0.197202966,0.506414001,-0.266303438,-0.091191122,23234
0.057619133,0.344185504,0.388628735,-0.135747706,0.197202966,0.506414001,-0.266303438,-0.091191122,23234
0.051748654,0.418983502,0.805406329,-0.129210982,0.197202966,0.506414001,-0.266303438,-0.091191122,23234
0.045863253,0.407586887,0.648308414,-0.122092348,0.302394927,0.577361207,-0.194197893,0.072571255,23234
0.039964627,0.322444869,0.056972864,-0.1158683,0.302394927,0.577361207,-0.194197893,0.072571255,23234
0.034054476,0.243721048,-0.42977303,-0.11116029,0.302394927,0.577361207,-0.194197893,0.072571255,23234
0.028134505,0.245590824,-0.36930649,-0.107164829,0.302394927,0.577361207,-0.194197893,0.072571255,23234
0.022206421,0.328044359,0.17784682,-0.1023937,0.302394927,0.577361207,-0.194197893,0.072571255,23234
0.016271933,0.416895131,0.703661229,-0.096043698,0.302394927,0.577361207,-0.194197893,0.072571255,23234
0.010332753,0.431986208,0.719688959,-0.088736595,0.302394927,0.577361207,-0.194197893,0.072571255,23234
0.004390593,0.360885726,0.206138199,-0.081948988,0.302394927,0.577361207,-0.194197893,0.072571255,23234
-0.001552833,0.270316266,-0.369928931,-0.076656234,0.302394927,0.577361207,-0.194197893,0.072571255,23234
-0.007495811,0.244810033,-0.484009676,-0.072437229,0.302394927,0.577361207,-0.194197893,0.072571255,23234
-0.013436627,0.308989973,-0.036384574,-0.067863096,0.302394927,0.577361207,-0.194197893,0.072571255,23234
-0.019373569,0.404931211,0.556202413,-0.061812416,0.302394927,0.577361207,-0.194197893,0.072571255,23234
-0.025304924,0.4454166,0.743697881,-0.054503792,0.302394927,0.577361207,-0.194197893,0.072571255,23234
-0.031228982,0.394123483,0.348457052,-0.047296409,0.302394927,0.577361207,-0.194197893,0.072571255,23234
-0.037144034,0.299018311,-0.271428916,-0.04144195,0.302394927,0.577361207,-0.194197893,0.072571255,23234
-0.294035713,0.248256281,-0.551358767,-0.036935355,0.302394927,0.577361207,-0.194197893,0.072571255,23234
-0.290769525,0.289131646,-0.239311397,-0.032521025,0.302394927,0.577361207,-0.194197893,0.072571255,23234
-0.287419489,0.384595416,0.372448638,-0.026848774,0.302394927,0.577361207,-0.194197893,0.072571255,23234
-0.28398657,0.447317877,0.716079364,-0.019716741,0.302394927,0.577361207,-0.194197893,0.072571255,23234
-0.280471759,0.419979,0.470234229,-0.012258543,0.302394927,0.577361207,-0.194197893,0.072571255,23234
-0.27687607,0.327968112,-0.144491793,-0.005902596,0.315181519,0.216434707,-0.100050244,0.19046036,23234
-0.273200539,0.25604099,-0.56837464,-0.001060403,0.315181519,0.216434707,-0.100050244,0.19046036,23234
-0.269446226,0.270395748,-0.417167308,0.003250216,0.315181519,0.216434707,-0.100050244,0.19046036,23234
-0.265614214,0.357810573,0.164626799,0.008500542,0.315181519,0.216434707,-0.100050244,0.19046036,23234
-0.261705607,0.437799807,0.636611217,0.015296705,0.315181519,0.216434707,-0.100050244,0.19046036,23234
-0.257721533,0.436612125,0.559336022,0.02282084,0.315181519,0.216434707,-0.100050244,0.19046036,23234
-0.253663142,0.355037221,-0.001672346,0.029581465,0.315181519,0.216434707,-0.100050244,0.19046036,23234
-0.249531602,0.267679856,-0.536154201,0.034783178,0.315181519,0.216434707,-0.100050244,0.19046036,23234
-0.245328106,0.254368697,-0.558245414,0.03905638,0.315181519,0.216434707,-0.100050244,0.19046036,23234
-0.241053865,0.326762352,-0.05317706,0.04387613,0.315181519,0.216434707,-0.100050244,0.19046036,23234
-0.236710112,0.417630663,0.509147699,0.050204423,0.315181519,0.216434707,-0.100050244,0.19046036,23234
-0.2322981,0.442666001,0.606182015,0.057604179,0.315181519,0.216434707,-0.100050244,0.19046036,23234
-0.227819102,0.377995527,0.143164114,0.064639543,0.315181519,0.216434707,-0.100050244,0.19046036,23234
-0.223274407,0.282130021,-0.459757563,0.070194456,0.315181519,0.216434707,-0.100050244,0.19046036,23234
-0.218665328,0.242169611,-0.653805304,0.074497209,0.315181519,0.216434707,-0.100050244,0.19046036,23234
-0.213993194,0.293724618,-0.266114219,0.078909015,0.315181519,0.216434707,-0.100050244,0.19046036,23234
-0.20925935,0.388175915,0.341338172,0.084670986,0.315181519,0.216434707,-0.100050244,0.19046036,23234
-0.204465164,0.437375481,0.604533998,0.091761528,0.315181519,0.216434707,-0.100050244,0.19046036,23234
-0.199612016,0.394689664,0.275972064,0.098914676,0.315181519,0.216434707,-0.100050244,0.19046036,23234
-0.194701307,0.297874346,-0.347779104,0.104782502,0.315181519,0.216434707,-0.100050244,0.19046036,23234
-0.189734453,0.234362791,-0.698743403,0.109172884,0.274772155,-0.241154348,0.00456132,0.261518135,23234
-0.184712886,0.260880361,-0.459730178,0.113224642,0.274772155,-0.241154348,0.00456132,0.261518135,23234
-0.179638054,0.351291958,0.144043736,0.118359022,0.274772155,-0.241154348,0.00456132,0.261518135,23234
-0.17451142,0.420631021,0.552018907,0.124971523,0.274772155,-0.241154348,0.00456132,0.261518135,23234
-0.169334463,0.40321792,0.383670637,0.132066801,0.274772155,-0.241154348,0.00456132,0.261518135,23234
-0.164108675,0.313046063,-0.211636817,0.138172321,0.274772155,-0.241154348,0.00456132,0.261518135,23234
-0.158835564,0.230917,-0.691973495,0.142690738,0.274772155,-0.241154348,0.00456132,0.261518135,23234
-0.15351665,0.23015246,-0.621090079,0.14644765,0.274772155,-0.241154348,0.00456132,0.261518135,23234
-0.148153468,0.30918332,-0.069501962,0.15093111,0.274772155,-0.241154348,0.00456132,0.261518135,23234
-0.142747562,0.392992905,0.450343826,0.156922091,0.274772155,-0.241154348,0.00456132,0.261518135,23234
-0.137300493,0.402087653,0.455211585,0.163775051,0.274772155,-0.241154348,0.00456132,0.261518135,23234
-0.131813832,0.325583833,-0.064636854,0.170010037,0.274772155,-0.241154348,0.00456132,0.261518135,23234
-0.126289159,0.231214722,-0.636487384,0.174671958,0.274772155,-0.241154348,0.00456132,0.261518135,23234
-0.120728069,0.203057698,-0.739783282,0.178207314,0.274772155,-0.241154348,0.00456132,0.261518135,23234
-0.115132165,0.264234656,-0.284721163,0.182052321,0.274772155,-0.241154348,0.00456132,0.261518135,23234
-0.109503061,0.355654644,0.305185696,0.187311108,0.274772155,-0.241154348,0.00456132,0.261518135,23234
-0.10384238,0.390342632,0.482484987,0.193739249,0.274772155,-0.241154348,0.00456132,0.261518135,23234
-0.098151754,0.333404797,0.079111966,0.199967165,0.274772155,-0.241154348,0.00456132,0.261518135,23234
-0.092432824,0.234110608,-0.539091135,0.204757995,0.274772155,-0.241154348,0.00456132,0.261518135,23234
-0.08668724,0.180595592,-0.808727324,0.208143471,0.274772155,-0.241154348,0.00456132,0.261518135,23234
-0.080916658,0.218830844,-0.48682801,0.211393461,0.2468015,-0.363991179,0.10797739,0.319906535,23234
-0.075122743,0.310358352,0.125764216,0.215847195,0.2468015,-0.363991179,0.10797739,0.319906535,23234
-0.069307165,0.367650061,0.460990286,0.221680736,0.2468015,-0.363991179,0.10797739,0.319906535,23234
-0.063471601,0.334581743,0.205846935,0.227743878,0.2468015,-0.363991179,0.10797739,0.319906535,23234
-0.057617733,0.238034347,-0.409838155,0.232616421,0.2468015,-0.363991179,0.10797739,0.319906535,23234
-0.051747251,0.163180792,-0.824707496,0.235912704,0.2468015,-0.363991179,0.10797739,0.319906535,23234
-0.045861847,0.175179416,-0.661981925,0.238634994,0.2468015,-0.363991179,0.10797739,0.319906535,23234
-0.039963217,0.259268757,-0.075868287,0.242250848,0.2468015,-0.363991179,0.10797739,0.319906535,23234
-0.034053064,0.334340246,0.390218951,0.2473427,0.2468015,-0.363991179,0.10797739,0.319906535,23234
-0.028133091,0.32751015,0.303271768,0.253071248,0.2468015,-0.363991179,0.10797739,0.319906535,23234
-0.022205005,0.241129649,-0.26120454,0.257945996,0.2468015,-0.363991179,0.10797739,0.319906535,23234
-0.016270516,0.150624311,-0.788609304,0.261194523,0.2468015,-0.363991179,0.10797739,0.319906535,23234
-0.010331335,0.135149319,-0.798366699,0.263471569,0.2468015,-0.363991179,0.10797739,0.319906535,23234
-0.004389174,0.204815731,-0.285763699,0.266256023,0.2468015,-0.363991179,0.10797739,0.319906535,23234
0.001554251,0.29139561,0.273718019,0.270490209,0.2468015,-0.363991179,0.10797739,0.319906535,23234
0.007497229,0.311051675,0.361558944,0.275712507,0.2468015,-0.363991179,0.10797739,0.319906535,23234
0.013438045,0.241418134,-0.107072628,0.280480775,0.2468015,-0.363991179,0.10797739,0.319906535,23234
0.019374985,0.142164929,-0.705325543,0.283697279,0.2468015,-0.363991179,0.10797739,0.319906535,23234
0.025306339,0.10013872,-0.887109616,0.285616997,0.2468015,-0.363991179,0.10797739,0.319906535,23234
0.031230395,0.149517737,-0.489167293,0.287612268,0.2468015,-0.363991179,0.10797739,0.319906535,23234
0.037145445,0.24038976,0.118829225,0.290910163,0.24359563,-0.122580977,0.199443776,0.380943871,23234
0.043049784,0.284642484,0.374153995,0.29546344,0.24359563,-0.122580977,0.199443776,0.380943871,23234
0.048941708,0.236974885,0.038396048,0.299993119,0.24359563,-0.122580977,0.199443776,0.380943871,23234
0.05481952,0.1365481,-0.58334561,0.303163528,0.24359563,-0.122580977,0.199443776,0.380943871,23234
0.060681523,0.070982205,-0.92296758,0.304809502,0.24359563,-0.122580977,0.199443776,0.380943871,23234
0.066526028,0.09580008,-0.671672697,0.30608744,0.24359563,-0.122580977,0.199443776,0.380943871,23234
0.072351349,0.183381302,-0.063875729,0.308411346,0.24359563,-0.122580977,0.199443776,0.380943871,23234
0.078155806,0.248357616,0.338317459,0.312152058,0.24359563,-0.122580977,0.199443776,0.380943871,23234
0.083937726,0.226101518,0.16190839,0.316295573,0.24359563,-0.122580977,0.199443776,0.380943871,23234
0.089695441,0.132145889,-0.43406001,0.31937462,0.24359563,-0.122580977,0.199443776,0.380943871,23234
0.095427291,0.04790456,-0.904725842,0.320816988,0.24359563,-0.122580977,0.199443776,0.380943871,23234
0.101131622,0.045822243,-0.820350861,0.32147096,0.24359563,-0.122580977,0.199443776,0.380943871,23234
0.106806791,0.122770641,-0.261418981,0.322824779,0.24359563,-0.122580977,0.199443776,0.380943871,23234
0.112451161,0.202926044,0.25536111,0.325637765,0.24359563,-0.122580977,0.199443776,0.380943871,23234
0.118063103,0.207482761,0.252116346,0.329241617,0.24359563,-0.122580977,0.199443776,0.380943871,23234
0.123640999,0.127108186,-0.27083563,0.332154297,0.24359563,-0.122580977,0.199443776,0.380943871,23234
0.129183242,0.030524633,-0.835277735,0.333442077,0.24359563,-0.122580977,0.199443776,0.380943871,23234
0.134688233,0.00132785,-0.924763286,0.333577504,0.24359563,-0.122580977,0.199443776,0.380943871,23234
0.140154384,0.061130976,-0.459433974,0.334004465,0.24359563,-0.122580977,0.199443776,0.380943871,23234
0.145580119,0.149695026,0.130559469,0.335810229,0.24359563,-0.122580977,0.199443776,0.380943871,23234
0.150963874,0.180313854,0.300536541,0.338725393,0.211954742,0.088977782,0.269084585,0.413316064,23234
0.156304096,0.119532906,-0.107935641,0.341371166,0.211954742,0.088977782,0.269084585,0.413316064,23234
0.161599245,0.017908711,-0.721379257,0.342526652,0.211954742,0.088977782,0.269084585,0.413316064,23234
0.166847794,-0.036471021,-0.977778973,0.342250982,0.211954742,0.088977782,0.269084585,0.413316064,23234
0.17204823,0.001026705,-0.643295675,0.341828629,0.211954742,0.088977782,0.269084585,0.413316064,23234
0.177199053,0.090546351,-0.027256528,0.34258817,0.211954742,0.088977782,0.269084585,0.413316064,23234
0.182298778,0.144388388,0.302239518,0.344680531,0.211954742,0.088977782,0.269084585,0.413316064,23234
0.187345934,0.107641402,0.040629771,0.346939975,0.211954742,0.088977782,0.269084585,0.413316064,23234
0.192339066,0.008668949,-0.573098194,0.347955665,0.211954742,0.088977782,0.269084585,0.413316064,23234
0.197276733,-0.066966201,-0.976130171,0.34736858,0.211954742,0.088977782,0.269084585,0.413316064,23234
0.202157513,-0.055166515,-0.799273688,0.346201439,0.211954742,0.088977782,0.269084585,0.413316064,23234
0.206979997,0.027770895,-0.206391476,0.345918274,0.211954742,0.088977782,0.269084585,0.413316064,23234
